system:index,adm0_name,child_population_exposed,child_population_total,iso3,label,metric,population_total,ucode,.geo
9,Hala'ib Triangle,4835.96191751255,4875.057169295198,SDN,extreme_heat_ecmwf_2014-2024,individual,11277.084853108128,SDN1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Ilemi Triangle,2455.25929632516,2455.25929632516,SSD,extreme_heat_ecmwf_2014-2024,individual,10208.10353761562,SSD1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Abyei,81783.25820501274,81783.25820501274,xAB,extreme_heat_ecmwf_2014-2024,individual,119720.69199162384,xAB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Aksai Chin,0.0,3438.9182873868767,xAC,extreme_heat_ecmwf_2014-2024,individual,11530.730537227571,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Jammu and Kashmir,1522133.1692563845,4724933.949900465,xJK,extreme_heat_ecmwf_2014-2024,individual,20485747.790387876,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Sovereignty unsettled,0.0,42830.92723886087,xJL,extreme_heat_ecmwf_2014-2024,individual,126896.3835437921,xJL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Paracel Islands,,86.75367717932834,xPI,extreme_heat_ecmwf_2014-2024,individual,718.7841394252488,xPI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Spratly Islands,,0.0,xSI,extreme_heat_ecmwf_2014-2024,individual,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Scarborough Reef,,0.0,xSR,extreme_heat_ecmwf_2014-2024,individual,0.0,xSR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,China/India,0.0,732.1397838329129,xxx,extreme_heat_ecmwf_2014-2024,individual,1414.4381610215464,xxx_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Macao,0.0,108699.4944399259,MAC,extreme_heat_ecmwf_2014-2024,individual,675485.4639482741,MAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Taiwan,0.0,3311341.297345072,TWN,extreme_heat_ecmwf_2014-2024,individual,22951965.13887481,TWN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Hong Kong,0.0,809441.6055902928,HKG,extreme_heat_ecmwf_2014-2024,individual,6183639.753265285,HKG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Tuvalu,0.0,1057.7013385510547,TUV,extreme_heat_ecmwf_2014-2024,individual,8651.287734135458,TUV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mauritius,0.0,241252.58231808024,MUS,extreme_heat_ecmwf_2014-2024,individual,1269509.516548764,MUS_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Marshall Islands,0.0,14877.643699552302,MHL,extreme_heat_ecmwf_2014-2024,individual,35250.624957678134,MHL_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Micronesia (Federated States of),0.0,37924.7463813085,FSM,extreme_heat_ecmwf_2014-2024,individual,74632.38108515547,FSM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Bahrain,351205.7490281532,351371.9620597632,BHR,extreme_heat_ecmwf_2014-2024,individual,1626144.8635632836,BHR_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Maldives,0.0,119246.52362540086,MDV,extreme_heat_ecmwf_2014-2024,individual,517002.4335100376,MDV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Samoa,0.0,96146.131643036,WSM,extreme_heat_ecmwf_2014-2024,individual,217323.9894875148,WSM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Palau,0.0,3752.7172539598414,PLW,extreme_heat_ecmwf_2014-2024,individual,16441.508911315985,PLW_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Tonga,0.0,43452.358009875,TON,extreme_heat_ecmwf_2014-2024,individual,102129.75091279377,TON_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Cape Verde,0.0,164798.9053214864,CPV,extreme_heat_ecmwf_2014-2024,individual,525130.4328958164,CPV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Comoros,0.0,371951.8247332141,COM,extreme_heat_ecmwf_2014-2024,individual,872397.2660198922,COM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Singapore,0.0,870626.4561712565,SGP,extreme_heat_ecmwf_2014-2024,individual,5852233.383573981,SGP_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Vanuatu,0.0,142171.90685355084,VUT,extreme_heat_ecmwf_2014-2024,individual,327840.8061051406,VUT_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Solomon Islands,0.0,347162.08529207605,SLB,extreme_heat_ecmwf_2014-2024,individual,818142.7822183083,SLB_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Kiribati,0.0,46430.28375483491,KIR,extreme_heat_ecmwf_2014-2024,individual,118671.2676777603,KIR_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Sao Tome and Principe,0.0,104882.62632270124,STP,extreme_heat_ecmwf_2014-2024,individual,236806.29607787565,STP_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Nauru,0.0,5079.383797263859,NRU,extreme_heat_ecmwf_2014-2024,individual,11729.090146657814,NRU_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Seychelles,0.0,30313.03863939044,SYC,extreme_heat_ecmwf_2014-2024,individual,130170.5676033317,SYC_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Afghanistan,8021267.733238302,20939928.25864015,AFG,extreme_heat_ecmwf_2014-2024,individual,43192547.64397973,AFG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Angola,2944163.899060908,18709823.373819336,AGO,extreme_heat_ecmwf_2014-2024,individual,37701255.67895002,AGO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Albania,0.0,574037.9040700688,ALB,extreme_heat_ecmwf_2014-2024,individual,2778355.4368711337,ALB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Andorra,0.0,12304.974294129464,AND,extreme_heat_ecmwf_2014-2024,individual,82330.82880662101,AND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,United Arab Emirates,1846311.4392462887,2031448.605568984,ARE,extreme_heat_ecmwf_2014-2024,individual,11153569.119385894,ARE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Armenia,4534.282587175519,692305.787131617,ARM,extreme_heat_ecmwf_2014-2024,individual,2963678.486713675,ARM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Australia,562260.3895006455,5528345.950146385,AUS,extreme_heat_ecmwf_2014-2024,individual,25724882.089805983,AUS_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Austria,0.0,1562149.93922677,AUT,extreme_heat_ecmwf_2014-2024,individual,9119032.802397843,AUT_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Azerbaijan,730136.1862153338,2747050.581568951,AZE,extreme_heat_ecmwf_2014-2024,individual,10369513.956688683,AZE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Burundi,0.0,7250337.550081955,BDI,extreme_heat_ecmwf_2014-2024,individual,14223057.250658322,BDI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Belgium,0.0,2300200.930856152,BEL,extreme_heat_ecmwf_2014-2024,individual,11759701.21853447,BEL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Benin,5242491.517228831,6896626.551493387,BEN,extreme_heat_ecmwf_2014-2024,individual,14654163.478319634,BEN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Burkina Faso,11453005.706920948,11453005.70692095,BFA,extreme_heat_ecmwf_2014-2024,individual,23816675.84780262,BFA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Bangladesh,48831701.62207519,58945359.08994207,BGD,extreme_heat_ecmwf_2014-2024,individual,174567266.89636517,BGD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Bulgaria,0.0,1180648.995917595,BGR,extreme_heat_ecmwf_2014-2024,individual,6709026.284452212,BGR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Bosnia and Herzegovina,0.0,515900.277887394,BIH,extreme_heat_ecmwf_2014-2024,individual,3153393.5503652105,BIH_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Belarus,0.0,1792218.354652132,BLR,extreme_heat_ecmwf_2014-2024,individual,9027750.519010829,BLR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Brazil,17254382.093707003,49906127.91244721,BRA,extreme_heat_ecmwf_2014-2024,individual,208556719.12407264,BRA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Brunei Darussalam,0.0,114778.61953266422,BRN,extreme_heat_ecmwf_2014-2024,individual,462333.0702616593,BRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Bhutan,0.0,208366.6380328168,BTN,extreme_heat_ecmwf_2014-2024,individual,799441.1570141243,BTN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Botswana,857766.9695361564,937762.5431938886,BWA,extreme_heat_ecmwf_2014-2024,individual,2496911.706642595,BWA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Central African Republic,2802724.936892147,2934123.499762392,CAF,extreme_heat_ecmwf_2014-2024,individual,5353416.654276031,CAF_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Fiji,0.0,295252.3461195602,FJI,extreme_heat_ecmwf_2014-2024,individual,925003.7051756833,FJI_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Switzerland,0.0,1593960.9250621772,CHE,extreme_heat_ecmwf_2014-2024,individual,8953140.846059235,CHE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,China,72435977.22744215,279052064.280661,CHN,extreme_heat_ecmwf_2014-2024,individual,1405071924.5380857,CHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Côte d'Ivoire,6651579.779935349,14900678.39864889,CIV,extreme_heat_ecmwf_2014-2024,individual,32072094.735930543,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Cameroon,5642764.068915034,13770788.427890498,CMR,extreme_heat_ecmwf_2014-2024,individual,29332113.82888495,CMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Congo,83869.14561961494,3130397.4343414977,COG,extreme_heat_ecmwf_2014-2024,individual,6690398.112859013,COG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Cyprus,118657.3297143198,253506.76707591285,CYP,extreme_heat_ecmwf_2014-2024,individual,1342648.7569328167,CYP_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Czechia,0.0,2026392.2315752676,CZE,extreme_heat_ecmwf_2014-2024,individual,10683474.962496236,CZE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Germany,0.0,14044141.869071295,DEU,extreme_heat_ecmwf_2014-2024,individual,84120248.70418309,DEU_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Djibouti,193664.69186503725,409780.13945537305,DJI,extreme_heat_ecmwf_2014-2024,individual,1170477.144230823,DJI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Denmark,0.0,1128653.7472335051,DNK,extreme_heat_ecmwf_2014-2024,individual,5868649.37183858,DNK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Algeria,11428322.49762185,16139585.714220963,DZA,extreme_heat_ecmwf_2014-2024,individual,46158531.14619261,DZA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Egypt,38938624.46020402,43437944.57643192,EGY,extreme_heat_ecmwf_2014-2024,individual,116569061.20261964,EGY_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Eritrea,794862.491501603,1606585.0977603311,ERI,extreme_heat_ecmwf_2014-2024,individual,3564048.144891737,ERI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Spain,2571821.846189506,7175349.100365572,ESP,extreme_heat_ecmwf_2014-2024,individual,43928499.188247696,ESP_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Estonia,0.0,264505.659650577,EST,extreme_heat_ecmwf_2014-2024,individual,1348993.77922288,EST_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Ethiopia,5578064.625094798,60017170.64198312,ETH,extreme_heat_ecmwf_2014-2024,individual,133865331.8185741,ETH_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Finland,0.0,991544.5285981252,FIN,extreme_heat_ecmwf_2014-2024,individual,5462833.551123548,FIN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,France,14155.779217748612,13297197.128667234,FRA,extreme_heat_ecmwf_2014-2024,individual,65689598.28988016,FRA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Gabon,0.0,1061384.0858916156,GAB,extreme_heat_ecmwf_2014-2024,individual,2565849.189294086,GAB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,United Kingdom of Great Britain & Northern Ireland,0.0,14115324.795044713,GBR,extreme_heat_ecmwf_2014-2024,individual,68804609.85761267,GBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Canada,0.0,7173800.28800218,CAN,extreme_heat_ecmwf_2014-2024,individual,39291112.15721873,CAN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Ghana,8492473.874215046,14402613.030849231,GHA,extreme_heat_ecmwf_2014-2024,individual,34722591.528338306,GHA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Georgia,26590.749032550404,936649.6132972818,GEO,extreme_heat_ecmwf_2014-2024,individual,3803410.539499333,GEO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Gambia,823624.4193945269,1289238.0794210085,GMB,extreme_heat_ecmwf_2014-2024,individual,2803084.2131624552,GMB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Guinea,4337574.526020932,6962291.546171894,GIN,extreme_heat_ecmwf_2014-2024,individual,14927275.65951966,GIN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Guinea-Bissau,838091.2789949051,991856.1649239308,GNB,extreme_heat_ecmwf_2014-2024,individual,2218313.064871852,GNB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Equatorial Guinea,0.0,808399.3872360459,GNQ,extreme_heat_ecmwf_2014-2024,individual,1911786.575354482,GNQ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Guatemala,385985.58230308734,6957738.637796384,GTM,extreme_heat_ecmwf_2014-2024,individual,18547678.078881186,GTM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Croatia,0.0,663754.5345191102,HRV,extreme_heat_ecmwf_2014-2024,individual,3810326.171633632,HRV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Hungary,0.0,1702871.4763771298,HUN,extreme_heat_ecmwf_2014-2024,individual,9662898.163213449,HUN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,India,397016481.80669975,429150828.8674491,IND,extreme_heat_ecmwf_2014-2024,individual,1436693628.489432,IND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Ireland,0.0,1175300.8425827087,IRL,extreme_heat_ecmwf_2014-2024,individual,5211020.7750814045,IRL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Iran (Islamic Republic of),15038280.112720145,24294847.44521033,IRN,extreme_heat_ecmwf_2014-2024,individual,91387495.85819854,IRN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Greece,164710.1245264613,1614945.1037811518,GRC,extreme_heat_ecmwf_2014-2024,individual,9541676.373192895,GRC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Iraq,19683324.63630385,19703403.425737705,IRQ,extreme_heat_ecmwf_2014-2024,individual,46512831.09963537,IRQ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Iceland,0.0,83770.97085460695,ISL,extreme_heat_ecmwf_2014-2024,individual,388235.46417850495,ISL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Israel,498461.4252265373,2536960.733689767,ISR,extreme_heat_ecmwf_2014-2024,individual,8345922.211769295,ISR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Italy,218396.06057936465,8563152.214709003,ITA,extreme_heat_ecmwf_2014-2024,individual,57072083.1171748,ITA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Jordan,3787374.122390643,4258510.9681070605,JOR,extreme_heat_ecmwf_2014-2024,individual,11574048.28526966,JOR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Kazakhstan,2262075.8647080814,7013866.389906544,KAZ,extreme_heat_ecmwf_2014-2024,individual,20720152.55243857,KAZ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Japan,0.0,17148789.556950502,JPN,extreme_heat_ecmwf_2014-2024,individual,119681382.7734627,JPN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Kenya,2547659.3928084234,24625541.155467797,KEN,extreme_heat_ecmwf_2014-2024,individual,56616451.88856978,KEN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Kyrgyzstan,212391.8453614081,2689820.278382778,KGZ,extreme_heat_ecmwf_2014-2024,individual,7233254.2844805885,KGZ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Cambodia,5900306.395459461,6211089.964683077,KHM,extreme_heat_ecmwf_2014-2024,individual,17670315.610897765,KHM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Kuwait,892181.6594406312,1065068.3460392505,KWT,extreme_heat_ecmwf_2014-2024,individual,4936154.942841173,KWT_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Lao People's Democratic Republic,1503504.4501420406,2799987.1140917307,LAO,extreme_heat_ecmwf_2014-2024,individual,7861810.792928726,LAO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Republic of Korea,0.0,6896494.587523081,KOR,extreme_heat_ecmwf_2014-2024,individual,51476245.00681412,KOR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Liberia,936.6463983329296,2595879.820217765,LBR,extreme_heat_ecmwf_2014-2024,individual,5665582.56214787,LBR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Lebanon,2435.887600406656,1848615.048635474,LBN,extreme_heat_ecmwf_2014-2024,individual,5825836.415635126,LBN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Liechtenstein,0.0,6873.422696057827,LIE,extreme_heat_ecmwf_2014-2024,individual,39909.93136250223,LIE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Libya,1587054.0144835534,2369492.105362723,LBY,extreme_heat_ecmwf_2014-2024,individual,7148612.037903517,LBY_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Sri Lanka,1614999.5638242231,6180113.357765453,LKA,extreme_heat_ecmwf_2014-2024,individual,23115997.319453653,LKA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Lesotho,0.0,953829.1977431072,LSO,extreme_heat_ecmwf_2014-2024,individual,2351382.332985815,LSO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Lithuania,0.0,509385.680111388,LTU,extreme_heat_ecmwf_2014-2024,individual,2851458.427075914,LTU_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Luxembourg,0.0,125866.9887241742,LUX,extreme_heat_ecmwf_2014-2024,individual,674031.2536206517,LUX_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Latvia,0.0,352447.46257004794,LVA,extreme_heat_ecmwf_2014-2024,individual,1858075.8576224009,LVA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Monaco,0.0,5262.172679340991,MCO,extreme_heat_ecmwf_2014-2024,individual,33357.587730310894,MCO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Moldova,0.0,714905.6677419611,MDA,extreme_heat_ecmwf_2014-2024,individual,3016893.9870294174,MDA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Morocco,6331105.611722589,11625029.477329347,MAR,extreme_heat_ecmwf_2014-2024,individual,38009015.489945605,MAR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Madagascar,2303608.6450972743,14049904.0771971,MDG,extreme_heat_ecmwf_2014-2024,individual,31255422.092232056,MDG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,North Macedonia,11285.924800586989,372434.55389776087,MKD,extreme_heat_ecmwf_2014-2024,individual,1818584.309032752,MKD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mexico,9525405.56086414,38372191.30055467,MEX,extreme_heat_ecmwf_2014-2024,individual,129465813.3708989,MEX_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mali,12887972.354293926,12887972.354293937,MLI,extreme_heat_ecmwf_2014-2024,individual,24869878.05413317,MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Malta,0.0,82026.2627163317,MLT,extreme_heat_ecmwf_2014-2024,individual,533776.3433754911,MLT_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Montenegro,0.0,138273.07227677407,MNE,extreme_heat_ecmwf_2014-2024,individual,623520.9604529006,MNE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mongolia,1031.8937198335798,1283535.866015038,MNG,extreme_heat_ecmwf_2014-2024,individual,3494385.744797007,MNG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Indonesia,5415216.730383886,81336232.52228947,IDN,extreme_heat_ecmwf_2014-2024,individual,276192560.2938372,IDN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Myanmar,11961120.32190482,15614930.153706713,MMR,extreme_heat_ecmwf_2014-2024,individual,53988364.14515358,MMR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mozambique,6201571.167332662,17344888.41958043,MOZ,extreme_heat_ecmwf_2014-2024,individual,34690023.38739015,MOZ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Mauritania,2117583.437488932,2509825.4529448696,MRT,extreme_heat_ecmwf_2014-2024,individual,5207679.240215155,MRT_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Malawi,734782.0015105956,10332555.0201367,MWI,extreme_heat_ecmwf_2014-2024,individual,21922468.45085884,MWI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Malaysia,622303.0849546168,8962776.253312737,MYS,extreme_heat_ecmwf_2014-2024,individual,34013024.751081154,MYS_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Namibia,950243.1344388762,1268275.5030238384,NAM,extreme_heat_ecmwf_2014-2024,individual,3015530.570946372,NAM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Niger,14398178.249256885,14400385.304470504,NER,extreme_heat_ecmwf_2014-2024,individual,27664968.69242891,NER_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Nigeria,97157401.79325809,110642667.47399998,NGA,extreme_heat_ecmwf_2014-2024,individual,234509978.57678303,NGA_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Netherlands,0.0,3317680.197755831,NLD,extreme_heat_ecmwf_2014-2024,individual,18189312.86858362,NLD_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Nepal,6099114.693468917,10250378.59614731,NPL,extreme_heat_ecmwf_2014-2024,individual,29048805.511918865,NPL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Oman,1136914.43500641,1390450.1338104506,OMN,extreme_heat_ecmwf_2014-2024,individual,5133564.406785317,OMN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Norway,0.0,1015529.5207430264,NOR,extreme_heat_ecmwf_2014-2024,individual,5150245.329950679,NOR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Pakistan,96095354.79423726,107750534.87988149,PAK,extreme_heat_ecmwf_2014-2024,individual,246860237.4658652,PAK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Papua New Guinea,2417.3702727109194,3771706.389600837,PNG,extreme_heat_ecmwf_2014-2024,individual,9745315.430255478,PNG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Poland,0.0,6980330.729857893,POL,extreme_heat_ecmwf_2014-2024,individual,38209876.80117192,POL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,Democratic People's Republic of Korea,0.0,5968306.198428074,PRK,extreme_heat_ecmwf_2014-2024,individual,26505524.362060323,PRK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
