iso3,wfp_id,adm0_name,type,hazard,child_population_exposed,child_population_total,population_total,area
KOR,202,Republic of Korea,State,drought_spi_copernicus_1940-2024,599717.4423973641,6896494.420032748,51290326.88351894,100564.0518857207
KWT,137,Kuwait,State,drought_spi_copernicus_1940-2024,837761.8886284892,1065069.932155687,4806398.575371386,17358.79369537642
LAO,139,Lao People's Democratic Republic,State,drought_spi_copernicus_1940-2024,1430040.9486178425,2799986.696374424,7773182.864683836,231101.366723768
LBN,141,Lebanon,State,drought_spi_copernicus_1940-2024,16495.0140136218,1848615.762826691,5710221.290856774,10219.418455967862
LBR,144,Liberia,State,drought_spi_copernicus_1940-2024,2306716.44636502,2595882.198157564,5503269.313599072,96405.7280131736
LBY,145,Libya,State,drought_spi_copernicus_1940-2024,214114.1642070865,2369493.4903211654,7084741.747273151,1619285.8650286156
LIE,146,Liechtenstein,State,drought_spi_copernicus_1940-2024,6873.413461724143,6873.413461724143,39207.99551816096,159.5582580680112
LKA,231,Sri Lanka,State,drought_spi_copernicus_1940-2024,5052408.728397201,6180127.650252736,22673393.6513328,66104.25288865225
LSO,142,Lesotho,State,drought_spi_copernicus_1940-2024,66689.75265788617,953829.4465429004,2322762.20800154,30611.93536463149
LTU,147,Lithuania,State,drought_spi_copernicus_1940-2024,477367.9421284992,509385.6883266349,2866930.8639708417,64995.59072916185
LUX,148,Luxembourg,State,drought_spi_copernicus_1940-2024,125867.0302164336,125867.0302164336,665461.0224727879,2587.2489406897025
LVA,140,Latvia,State,drought_spi_copernicus_1940-2024,341407.48329570884,352447.47395318083,1873820.8873327945,64267.95864585236
MAR,169,Morocco,State,drought_spi_copernicus_1940-2024,453995.6820846564,11625029.329199271,37652728.21499646,414329.6692042816
MCO,166,Monaco,State,drought_spi_copernicus_1940-2024,0.0,5262.439017200824,24894.40240119485,2.476360919139991
CAN,46,Canada,State,drought_spi_copernicus_1940-2024,4348158.290450021,7173800.156299239,38869036.71435409,9923949.85745081
MDA,165,Moldova,State,drought_spi_copernicus_1940-2024,714905.6482122904,714905.6482122904,3053511.398903851,33761.248544054055
MDG,150,Madagascar,State,drought_spi_copernicus_1940-2024,2616778.252879229,14049899.752839388,30747097.794693783,593960.4430762818
MKD,241,North Macedonia,State,drought_spi_copernicus_1940-2024,0.0,372434.5531768669,1828061.7942779767,25396.86957571389
MEX,162,Mexico,State,drought_spi_copernicus_1940-2024,31167368.40450231,38372191.92413432,128401422.60932018,1968176.7215457468
MLI,155,Mali,State,drought_spi_copernicus_1940-2024,364303.9285195932,12887973.3377854,24125255.44650243,1258835.9296494112
MLT,156,Malta,State,drought_spi_copernicus_1940-2024,0.0,82026.20114665937,521192.899440352,314.8658581987097
MNE,2647,Montenegro,State,drought_spi_copernicus_1940-2024,728.6850827310526,138273.13204878976,622926.3984072178,13874.370851691288
MMR,273,Myanmar,State,drought_spi_copernicus_1940-2024,2841810.039650481,15614932.645745547,53615227.438729495,670823.6197973066
MNG,167,Mongolia,State,drought_spi_copernicus_1940-2024,52574.38668645371,1283535.6980812473,3451239.838370319,1560759.7645335875
MOZ,170,Mozambique,State,drought_spi_copernicus_1940-2024,3080710.000821341,17344887.783022914,33765765.03042519,789492.8487845617
MWI,152,Malawi,State,drought_spi_copernicus_1940-2024,601572.333132011,10332558.442614015,21364800.04979633,118907.64437502096
MRT,159,Mauritania,State,drought_spi_copernicus_1940-2024,189076.79109243944,2509825.9873942863,5054053.021652731,1039572.2016665876
NAM,172,Namibia,State,drought_spi_copernicus_1940-2024,422553.1207034062,1268276.2367407666,2949995.5281335344,825988.2365245576
NER,181,Niger,State,drought_spi_copernicus_1940-2024,1001765.8406149468,14400380.534801006,26793747.33668633,1186172.0096356047
MYS,153,Malaysia,State,drought_spi_copernicus_1940-2024,7992964.226873852,9337446.095826345,34831578.590280674,331233.5338099853
NLD,177,Netherlands,State,drought_spi_copernicus_1940-2024,3253373.6676097945,3317680.633177772,18029909.14211523,35051.620999048515
NGA,182,Nigeria,State,drought_spi_copernicus_1940-2024,85582043.43465896,110642672.82595988,229602955.22762072,914421.4868789336
NPL,175,Nepal,State,drought_spi_copernicus_1940-2024,1067362.402870075,10250380.76052714,29642061.05948545,147827.55467917174
NOR,186,Norway,State,drought_spi_copernicus_1940-2024,980405.8714945936,1015530.0568755262,5123131.223897943,322110.9052925733
OMN,187,Oman,State,drought_spi_copernicus_1940-2024,0.0,1426698.4030115118,5015295.953208735,309185.96696268127
PAK,188,Pakistan,State,drought_spi_copernicus_1940-2024,57648672.01869506,107750534.1087314,248700283.38779023,794617.7448061238
PHL,275,Philippines,State,drought_spi_copernicus_1940-2024,25229838.934847686,38920920.68168253,111747457.38693188,296412.6567529354
PNG,274,Papua New Guinea,State,drought_spi_copernicus_1940-2024,1290301.203187898,3771705.4209643,9642352.64026671,465365.1681464113
POL,198,Poland,State,drought_spi_copernicus_1940-2024,6703138.605296635,6980330.991230039,38556859.43418746,310724.3940478374
PRK,67,Democratic People's Republic of Korea,State,drought_spi_copernicus_1940-2024,296693.42002903763,5968303.7754671965,26296509.18734705,122517.2738601824
PRT,199,Portugal,State,drought_spi_copernicus_1940-2024,0.0,1561451.171260756,9846609.965714457,88539.91055093665
PSE,3000,State of Palestine,State,drought_spi_copernicus_1940-2024,37585.37235018236,2443377.101390832,5402734.348390189,6147.8781860534
QAT,201,Qatar,State,drought_spi_copernicus_1940-2024,12846.640444779074,525150.8330377394,3007344.2949948334,11670.584359064049
ROU,203,Romania,State,drought_spi_copernicus_1940-2024,3298641.1373626366,3678230.56968678,19057570.685911324,237808.2490989319
NZL,179,New Zealand,State,drought_spi_copernicus_1940-2024,210148.4859119843,1136542.5251484124,5064248.282797882,268235.08238512685
RWA,205,Rwanda,State,drought_spi_copernicus_1940-2024,0.0,6267135.85694935,14097780.61437473,25407.985907538976
SAU,215,Saudi Arabia,State,drought_spi_copernicus_1940-2024,1642892.6544083296,9337856.995743196,32986953.00129721,1929891.824896628
SDN,280,Sudan,State,drought_spi_copernicus_1940-2024,4336290.307861114,23464053.821123067,49865909.172933295,1850344.215236803
SEN,278,Senegal,State,drought_spi_copernicus_1940-2024,0.0,8270845.118411525,18125219.403824627,197515.81325929103
SLE,221,Sierra Leone,State,drought_spi_copernicus_1940-2024,263196.0044046546,3843554.251305169,8475710.84991038,72722.06718550812
SLV,75,El Salvador,State,drought_spi_copernicus_1940-2024,161964.03411133843,1913990.3562425305,6298205.349703249,20866.99108236562
SMR,213,San Marino,State,drought_spi_copernicus_1940-2024,0.0,5134.854386489199,32559.09751354667,60.818159851656304
SOM,226,Somalia,State,drought_spi_copernicus_1940-2024,508575.7197073791,9019740.484482087,17745145.825033713,635467.6865730727
SRB,2648,Serbia,State,drought_spi_copernicus_1940-2024,242044.69499564,1176150.825566786,8447227.708104627,88279.92400210608
SSD,287,South Sudan,State,drought_spi_copernicus_1940-2024,97344.51030077142,5568108.033078,11795044.308237383,632419.4956147211
SVK,223,Slovakia,State,drought_spi_copernicus_1940-2024,1043142.8692212112,1043142.8692212112,5519449.023483421,48874.9010868696
SVN,224,Slovenia,State,drought_spi_copernicus_1940-2024,350620.3008928471,375673.5819081437,2111647.805266223,20218.890159001767
SWE,236,Sweden,State,drought_spi_copernicus_1940-2024,1968315.4392165076,2075466.956284257,10107631.546174591,446533.9254203534
SWZ,235,Eswatini,State,drought_spi_copernicus_1940-2024,0.0,493249.9917045235,1236391.7812091997,17400.85315187086
SYR,238,Syrian Arab Republic,State,drought_spi_copernicus_1940-2024,521349.43128285033,8929443.803054532,24156884.259887222,187499.59215600757
TCD,50,Chad,State,drought_spi_copernicus_1940-2024,9710885.641011229,10563114.843832964,19892914.389687844,1273900.434577821
TGO,243,Togo,State,drought_spi_copernicus_1940-2024,1785141.1769034737,4352983.95972355,9371853.756197968,56908.31004639232
THA,240,Thailand,State,drought_spi_copernicus_1940-2024,3421462.639090955,13239540.433464188,71226166.65231337,517237.38550452713
TJK,239,Tajikistan,State,drought_spi_copernicus_1940-2024,3855564.2987806094,4387147.841555221,10514845.52782798,141244.90114285456
TKM,250,Turkmenistan,State,drought_spi_copernicus_1940-2024,2477699.0509432894,2721095.345029948,7503147.447041797,554693.6160128624
TLS,242,Timor-Leste,State,drought_spi_copernicus_1940-2024,44965.11135737936,566005.349724613,1365431.7307479528,14951.833947859335
TUN,248,Tunisia,State,drought_spi_copernicus_1940-2024,1528658.7925798383,3505061.870340183,12121914.034935754,155214.73609152212
TUR,249,Republic of Türkiye,State,drought_spi_copernicus_1940-2024,6112542.275198166,22274942.83839628,85385396.180427,779430.4450348342
TZA,257,United Republic of Tanzania,State,drought_spi_copernicus_1940-2024,1694616.6970747788,33009939.060595352,66805778.45477117,944404.6160923945
UGA,253,Uganda,State,drought_spi_copernicus_1940-2024,1773785.9935574457,25129259.248308297,49309225.09216296,242577.1576193577
UKR,254,Ukraine,State,drought_spi_copernicus_1940-2024,6129216.518457902,6430335.640520838,37050642.900068894,598646.4031487926
RUS,204,Russian Federation,State,drought_spi_copernicus_1940-2024,19822807.5130914,29912260.31259292,144499514.6206249,16908645.386554796
UZB,261,Uzbekistan,State,drought_spi_copernicus_1940-2024,11280448.14619905,12807240.684927745,35871507.22492246,448270.14854284143
VAT,110,Holy See,State,drought_spi_copernicus_1940-2024,0.0,20.176179152844,538.4265931403941,0.5530660773456951
VNM,264,Viet Nam,State,drought_spi_copernicus_1940-2024,18000321.22689955,28020535.46063945,100066740.29425308,328668.5895646629
YEM,269,Yemen,State,drought_spi_copernicus_1940-2024,2142344.7511743456,18647028.1619601,39243002.16110872,454500.66968822526
ZAF,227,South Africa,State,drought_spi_copernicus_1940-2024,3718049.884495218,19551218.440278165,62854816.415889084,1221330.6746191955
ZMB,270,Zambia,State,drought_spi_copernicus_1940-2024,3442046.668259523,10196835.653076608,20958246.57305305,753737.8080043888
ZWE,271,Zimbabwe,State,drought_spi_copernicus_1940-2024,4491347.580738708,7945012.017134825,16496124.651762815,392243.763736906
