system:index,adm0_name,child_population_exposed,child_population_total,iso3,label,metric,population_total,ucode,.geo
15,Antarctica,0.0,0.0,ATA,vectorborne_malariapf_2012-2022,individual,0.0,ATA_V16,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Tokelau,,627.8673086456943,TKL,vectorborne_malariapf_2012-2022,individual,2014.402919239989,TKL_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Western Sahara,0.0,148932.15286032428,ESH,vectorborne_malariapf_2012-2022,individual,565209.8879479027,ESH_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,New Caledonia,,73125.82198797836,NCL,vectorborne_malariapf_2012-2022,individual,286214.63240109663,NCL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Clipperton Island,,0.0,PYF,vectorborne_malariapf_2012-2022,individual,0.0,PYF1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Saint Helena (Tristan da Cunha),,0.0,SHN,vectorborne_malariapf_2012-2022,individual,0.0,SHN2_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Saint Helena (Ascencion),,0.0,SHN,vectorborne_malariapf_2012-2022,individual,0.0,SHN1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Gibraltar,,6320.710476004482,GIB,vectorborne_malariapf_2012-2022,individual,32201.5256533018,GIB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Saint Helena (Gough),,0.0,SHN,vectorborne_malariapf_2012-2022,individual,0.0,SHN3_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Saint Helena,,854.5941989731934,SHN,vectorborne_malariapf_2012-2022,individual,5199.487445189212,SHN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,American Samoa (USA),,15601.739678215456,ASM,vectorborne_malariapf_2012-2022,individual,46000.704591681664,ASM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Guam (USA),,50804.76540056684,GUM,vectorborne_malariapf_2012-2022,individual,168195.3960321047,GUM_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Bi'r Tawīl,0.0,250.06046407669783,EGY,vectorborne_malariapf_2012-2022,individual,293.79977034032345,EGY1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Greenland,,6348.697077057339,GRL,vectorborne_malariapf_2012-2022,individual,24878.69900580517,GRL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Arunachal Pradesh,262839.6934538767,316064.96065364964,xAP,vectorborne_malariapf_2012-2022,individual,980113.5056940456,xAP_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Senkaku Islands,,0.0,xSK,vectorborne_malariapf_2012-2022,individual,0.0,xSK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Kuril Islands,,3437.7050287807774,xRI,vectorborne_malariapf_2012-2022,individual,16865.05092428459,xRI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Hala'ib Triangle,,4875.057169295198,SDN,vectorborne_malariapf_2012-2022,individual,11277.084853108128,SDN1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Ilemi Triangle,2443.899483219845,2455.25929632516,SSD,vectorborne_malariapf_2012-2022,individual,10208.10353761562,SSD1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Abyei,81783.25820501274,81783.25820501274,xAB,vectorborne_malariapf_2012-2022,individual,119720.69199162384,xAB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Aksai Chin,0.0,3438.9182873868767,xAC,vectorborne_malariapf_2012-2022,individual,11530.730537227571,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Jammu and Kashmir,128992.98614964026,4724933.949900465,xJK,vectorborne_malariapf_2012-2022,individual,20485747.790387876,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Sovereignty unsettled,,42830.92723886087,xJL,vectorborne_malariapf_2012-2022,individual,126896.3835437921,xJL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Paracel Islands,,86.75367717932834,xPI,vectorborne_malariapf_2012-2022,individual,718.7841394252488,xPI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Spratly Islands,,0.0,xSI,vectorborne_malariapf_2012-2022,individual,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Scarborough Reef,,0.0,xSR,vectorborne_malariapf_2012-2022,individual,0.0,xSR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,China/India,0.0,732.1397838329129,xxx,vectorborne_malariapf_2012-2022,individual,1414.4381610215464,xxx_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Macao,0.0,108699.4944399259,MAC,vectorborne_malariapf_2012-2022,individual,675485.4639482741,MAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Taiwan,,3311341.297345072,TWN,vectorborne_malariapf_2012-2022,individual,22951965.13887481,TWN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Hong Kong,0.0,809441.6055902928,HKG,vectorborne_malariapf_2012-2022,individual,6183639.753265285,HKG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Tuvalu,,1057.7013385510547,TUV,vectorborne_malariapf_2012-2022,individual,8651.287734135458,TUV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Mauritius,,241252.58231808024,MUS,vectorborne_malariapf_2012-2022,individual,1269509.516548764,MUS_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Marshall Islands,,14877.643699552302,MHL,vectorborne_malariapf_2012-2022,individual,35250.624957678134,MHL_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Micronesia (Federated States of),,37924.7463813085,FSM,vectorborne_malariapf_2012-2022,individual,74632.38108515547,FSM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Bahrain,,351371.9620597632,BHR,vectorborne_malariapf_2012-2022,individual,1626144.8635632836,BHR_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Maldives,,119246.52362540086,MDV,vectorborne_malariapf_2012-2022,individual,517002.4335100376,MDV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Samoa,,96146.131643036,WSM,vectorborne_malariapf_2012-2022,individual,217323.9894875148,WSM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Palau,,3752.7172539598414,PLW,vectorborne_malariapf_2012-2022,individual,16441.508911315985,PLW_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Tonga,,43452.358009875,TON,vectorborne_malariapf_2012-2022,individual,102129.75091279377,TON_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Cape Verde,55151.69630521153,164798.9053214864,CPV,vectorborne_malariapf_2012-2022,individual,525130.4328958164,CPV_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Comoros,370913.547166737,371951.8247332141,COM,vectorborne_malariapf_2012-2022,individual,872397.2660198922,COM_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Singapore,0.0,870626.4561712565,SGP,vectorborne_malariapf_2012-2022,individual,5852233.383573981,SGP_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Vanuatu,131332.7371867178,142171.90685355084,VUT,vectorborne_malariapf_2012-2022,individual,327840.8061051406,VUT_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Solomon Islands,322833.9004894047,347162.08529207605,SLB,vectorborne_malariapf_2012-2022,individual,818142.7822183083,SLB_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Kiribati,,46430.28375483491,KIR,vectorborne_malariapf_2012-2022,individual,118671.2676777603,KIR_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Sao Tome and Principe,102342.6928170006,104882.62632270124,STP,vectorborne_malariapf_2012-2022,individual,236806.29607787565,STP_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Nauru,,5079.383797263859,NRU,vectorborne_malariapf_2012-2022,individual,11729.090146657814,NRU_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Seychelles,,30313.03863939044,SYC,vectorborne_malariapf_2012-2022,individual,130170.5676033317,SYC_V2,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Afghanistan,19526186.76572337,20939928.25864015,AFG,vectorborne_malariapf_2012-2022,individual,43192547.64397973,AFG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Angola,18325985.61204988,18709823.373819336,AGO,vectorborne_malariapf_2012-2022,individual,37701255.67895002,AGO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Albania,,574037.9040700688,ALB,vectorborne_malariapf_2012-2022,individual,2778355.4368711337,ALB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,Andorra,,12304.974294129464,AND,vectorborne_malariapf_2012-2022,individual,82330.82880662101,AND_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,United Arab Emirates,0.0,2031448.605568984,ARE,vectorborne_malariapf_2012-2022,individual,11153569.119385894,ARE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
